,Black Total Pop,Population Total,White Population Total,Zip,Percentage Black Residents,Percentage POC Residents,Percentage White Residents,% of Home Purchases by Investors,% of Low-Priced Homes Purchased by Investors,Time Period
2316,6748,11766,4620,32501,0.5735169131395547,0.6073431922488526,0.39265680775114736,0.1299135,0.2144437,2005-2009
2317,9716,33965,21746,32503,0.2860591785661711,0.35975268658913584,0.6402473134108642,0.07864698,0.14405338,2005-2009
2318,3817,22593,17115,32504,0.16894613375824372,0.24246448014871858,0.7575355198512814,0.05337884,0.08861998000000001,2005-2009
2319,13325,25086,10226,32505,0.53117276568604,0.592362273778203,0.407637726221797,0.11055723333333334,0.1350679333333333,2005-2009
2320,7922,35572,24195,32506,0.22270324974699202,0.319830203530867,0.680169796469133,0.05953054,0.10485216000000001,2005-2009
2321,3904,28548,23306,32507,0.13675213675213677,0.1836205688664705,0.8163794311335295,0.11452664000000001,0.14037076,2005-2009
2322,8855,41701,30253,32514,0.21234502769717753,0.2745257907484233,0.7254742092515767,0.06749852,0.14332408000000002,2005-2009
2323,5646,36203,27700,32526,0.15595392647018202,0.23487003839460818,0.7651299616053918,0.06464160000000001,0.10776948,2005-2009
2324,3531,27212,22380,32533,0.12975892988387477,0.177568719682493,0.822431280317507,0.0814134,0.17708402,2005-2009
2325,4447,14384,9449,32534,0.3091629588431591,0.3430895439377085,0.6569104560622915,0.10011700000000001,0.21041444999999998,2005-2009
2326,4188,20932,15470,32536,0.20007643798968086,0.26094018727307466,0.7390598127269253,0.0660224,0.13150488000000002,2005-2009
2327,3653,25842,20402,32539,0.141359027939014,0.21051002244408323,0.7894899775559168,0.08887335999999998,0.12361602000000001,2005-2009
2328,389,16505,14713,32541,0.023568615571039078,0.10857315964859138,0.8914268403514086,0.14206922,0.15170762,2005-2009
2329,5171,35334,24871,32547,0.14634629535291788,0.2961170543952001,0.7038829456047999,0.06653135,0.132745175,2005-2009
2330,3509,20394,14897,32548,0.1720604099244876,0.2695400608021967,0.7304599391978033,0.09335004,0.09227924000000001,2005-2009
2331,13,6702,6177,32550,0.001939719486720382,0.07833482542524617,0.9216651745747538,0.1430632,0.11647642,2005-2009
2332,157,8755,8330,32561,0.017932609937178753,0.04854368932038833,0.9514563106796117,0.086554675,0.102083325,2005-2009
2333,775,23912,22056,32563,0.03241050518568083,0.07761793241886916,0.9223820675811308,0.06532458000000001,0.17291795999999998,2005-2009
2334,2563,35265,29924,32566,0.07267829292499646,0.15145328229122357,0.8485467177087764,0.10095504,0.32410272,2005-2009
2335,580,11147,9281,32569,0.052031936843993896,0.1673993002601597,0.8326006997398403,0.06197969999999999,0.15526296,2005-2009
2336,3106,29603,24608,32570,0.10492179846637165,0.16873289869270003,0.8312671013073,0.07894262,0.16245214000000002,2005-2009
2337,979,31318,28014,32571,0.03125997828724695,0.10549843540455972,0.8945015645954403,0.07586199999999999,0.1741029,2005-2009
2338,1901,31221,27142,32578,0.06088850453220589,0.13064924249703724,0.8693507575029628,0.06887695999999999,0.17653591999999999,2005-2009
2339,749,10337,8677,32579,0.07245816000773919,0.16058817838831385,0.8394118216116861,0.0410091,0.04986932499999999,2005-2009
2340,2929,26416,21327,32583,0.11087976983646275,0.19264839491217445,0.8073516050878256,0.07886804,0.13103541999999999,2005-2009
2341,4184,19212,13325,32601,0.21778055382052883,0.3064230689152613,0.6935769310847387,0.08236642000000001,0.12224522,2005-2009
2342,2400,23162,18761,32605,0.10361799499179691,0.19000949831620761,0.8099905016837924,0.03407714,0.08253448000000001,2005-2009
2343,3210,23860,17317,32606,0.13453478625314333,0.2742246437552389,0.7257753562447611,0.053540825,0.099356425,2005-2009
2344,7039,30231,21022,32607,0.23284046177764547,0.3046210843174225,0.6953789156825775,0.047799400000000006,0.05454206,2005-2009
2345,7709,44474,30524,32608,0.17333723074155685,0.313666411836129,0.686333588163871,0.06608444,0.10726258,2005-2009
2346,8213,17583,8683,32609,0.4670989023488597,0.5061707330944663,0.49382926690553375,0.057748940000000006,0.08512404,2005-2009
2347,2202,14880,12070,32615,0.14798387096774193,0.18884408602150538,0.8111559139784946,0.10341394,0.20880262,2005-2009
2348,2063,11041,8827,32640,0.18684901729915768,0.200525314735984,0.799474685264016,0.07856316666666667,0.0957749,2005-2009
2349,10129,13161,2739,32641,0.7696223691208874,0.7918851151128334,0.20811488488716662,0.09928415,0.12431539999999999,2005-2009
2350,1188,10578,9151,32643,0.11230856494611458,0.13490262809604836,0.8650973719039516,0.08433923333333333,0.14958753333333333,2005-2009
2351,2498,14204,10331,32653,0.1758659532526049,0.27266967051534774,0.7273303294846523,0.07678968,0.21335389999999999,2005-2009
2352,529,13528,12755,32656,0.03910408042578356,0.05714074512123002,0.94285925487877,0.0607534,0.06658990000000001,2005-2009
2353,1797,11612,9404,32669,0.154753703065794,0.19014812263176029,0.8098518773682397,0.11086444,0.32021336,2005-2009
2354,1084,13106,11642,32693,0.0827102090645506,0.1117045627956661,0.8882954372043339,0.094433775,0.110015125,2005-2009
2355,2232,10923,8374,32696,0.20433946717934634,0.23336079831548107,0.7666392016845189,0.06302922,0.10284628,2005-2009
2356,3865,21365,16348,32701,0.1809033465948982,0.23482330915047978,0.7651766908495202,0.0635421,0.08407834,2005-2009
2357,10870,48292,31628,32703,0.22508904166321544,0.34506750600513547,0.6549324939948645,0.07115244000000001,0.13104198,2005-2009
2358,2607,35490,30109,32707,0.07345731191885038,0.15162017469709776,0.8483798253029022,0.04171412,0.08775672000000001,2005-2009
2359,3097,43320,36962,32708,0.07149122807017544,0.1467682363804248,0.8532317636195752,0.0383385,0.05722566,2005-2009
2360,6475,42691,31062,32712,0.15167131245461574,0.2723993347543979,0.7276006652456021,0.053153479999999996,0.12706840000000003,2005-2009
2361,842,19621,17782,32713,0.04291320523928444,0.09372610978033735,0.9062738902196626,0.0442963,0.0680375,2005-2009
2362,5873,34729,26916,32714,0.16910938984710183,0.2249704857611794,0.7750295142388206,0.0476925,0.06427184999999999,2005-2009
2363,4028,30937,25664,32720,0.13020008404176228,0.17044315867731197,0.829556841322688,0.08566286000000001,0.1286715,2005-2009
2364,2939,32404,27004,32724,0.09069867917541044,0.16664609307492906,0.8333539069250709,0.0874269,0.15149269999999998,2005-2009
2365,4664,44417,35159,32725,0.10500484048900195,0.2084337078145755,0.7915662921854245,0.06875924,0.12909298000000002,2005-2009
2366,3427,20288,15605,32726,0.16891758675078863,0.2308261041009464,0.7691738958990536,0.08036399999999999,0.11389848,2005-2009
2367,334,8839,8214,32736,0.037787079986423805,0.07070935626202057,0.9292906437379794,0.06526065,0.08974837499999999,2005-2009
2368,5778,44956,35075,32738,0.12852566954355368,0.21979268618204462,0.7802073138179554,0.09051647500000001,0.190468775,2005-2009
2369,3745,40167,32562,32746,0.09323574078223418,0.1893345283441631,0.8106654716558369,0.049296900000000005,0.08878296000000001,2005-2009
2370,1814,23311,19772,32750,0.0778173394534769,0.151816738878641,0.848183261121359,0.05213902,0.11486904,2005-2009
2371,2149,21108,17548,32751,0.10180974038279325,0.1686564335796854,0.8313435664203146,0.0426311,0.0522205,2005-2009
2372,761,10443,9173,32754,0.07287178013980657,0.12161256343962468,0.8783874365603753,0.044292525,0.05521050000000001,2005-2009
2373,3353,24352,19471,32757,0.1376888961892247,0.20043528252299603,0.799564717477004,0.07499422,0.14504888,2005-2009
2374,1102,21218,18837,32763,0.051937034593269864,0.11221604298237342,0.8877839570176266,0.087409,0.17006386666666665,2005-2009
2375,5772,59879,48533,32765,0.09639439536398403,0.18948212227993122,0.8105178777200688,0.04602888000000001,0.08440462,2005-2009
2376,685,15632,13820,32766,0.04382036847492323,0.1159160696008188,0.8840839303991812,0.05285335,0.07087550000000001,2005-2009
2377,15870,48740,29864,32771,0.32560525235945836,0.3872794419368075,0.6127205580631925,0.06599143999999998,0.12996544,2005-2009
2378,5490,29172,21352,32773,0.18819415878239407,0.2680652680652681,0.7319347319347319,0.0657649,0.08412245,2005-2009
2379,512,10587,9789,32776,0.04836119769528667,0.07537546047038823,0.9246245395296118,0.07557015,0.1018225,2005-2009
2380,2376,19342,15995,32778,0.12284148485161824,0.17304311860200605,0.826956881397994,0.0517122,0.05832275,2005-2009
2381,1556,30189,26206,32779,0.05154195236675611,0.1319354731855974,0.8680645268144026,0.0557272,0.07338184,2005-2009
2382,5344,34513,27078,32780,0.15484020514009214,0.21542607133543878,0.7845739286645612,0.07180242,0.12253471999999999,2005-2009
2383,364,11378,10834,32784,0.0319915626647917,0.047811566180347986,0.952188433819652,0.0712611,0.06482905,2005-2009
2384,2205,24979,20914,32789,0.08827415028624044,0.1627366988270147,0.8372633011729853,0.11700270000000002,0.10828706000000002,2005-2009
2385,5962,50142,39436,32792,0.11890231741853137,0.21351362131546403,0.786486378684536,0.04924248,0.07621648,2005-2009
2386,3148,20966,17125,32796,0.1501478584374702,0.18320137365258038,0.8167986263474196,0.06981182,0.09734293999999999,2005-2009
2387,510,17230,15499,32803,0.02959953569355775,0.1004643064422519,0.8995356935577481,0.07018709999999999,0.09066808,2005-2009
2388,838,16607,15141,32804,0.05046064912386343,0.08827602818088753,0.9117239718191125,0.07815136,0.1523749,2005-2009
2389,17662,22338,3458,32805,0.7906706061420001,0.8451965260990241,0.1548034739009759,0.16053593333333335,0.1787597,2005-2009
2390,2527,27025,23336,32806,0.09350601295097133,0.13650323774283069,0.8634967622571693,0.06977663999999999,0.11556464000000002,2005-2009
2391,3923,32410,24060,32807,0.12104288799753163,0.25763653193458813,0.7423634680654119,0.08354185,0.11689967500000001,2005-2009
2392,35980,50332,8805,32808,0.7148533735993007,0.8250615910355241,0.17493840896447588,0.14895195,0.180260325,2005-2009
2393,4753,26215,17331,32809,0.18130841121495328,0.33888994850276555,0.6611100514972345,0.0629044,0.09081357500000001,2005-2009
2394,12493,35374,18769,32810,0.3531689941765138,0.46941256289930455,0.5305874371006954,0.07817982,0.1184067,2005-2009
2395,21707,37479,10553,32811,0.5791776728301182,0.7184289868993303,0.28157101310066973,0.19373749999999998,0.2297131,2005-2009
2396,3342,36968,30599,32812,0.09040251027916035,0.17228413763254702,0.827715862367453,0.05691003333333333,0.09483873333333333,2005-2009
2397,3216,33312,26569,32817,0.09654178674351585,0.20241954851104704,0.797580451488953,0.043153275,0.07568725,2005-2009
2398,32189,46390,9250,32818,0.6938779909463246,0.8006035783574046,0.19939642164259538,0.05487404,0.10194572000000002,2005-2009
2399,4208,26628,19159,32819,0.1580291422562716,0.28049421661409046,0.7195057833859095,0.0820949,0.1250132,2005-2009
2400,892,16821,13668,32821,0.0530289519053564,0.18744426609595144,0.8125557339040486,0.068967975,0.083277875,2005-2009
2401,7359,57055,42568,32822,0.12898080799228814,0.25391289107002013,0.7460871089299799,0.0581557,0.07273708000000001,2005-2009
2402,4977,38037,26270,32824,0.1308462812524647,0.3093566790230565,0.6906433209769435,0.033865440000000004,0.08183054,2005-2009
2403,5789,60006,45714,32825,0.09647368596473686,0.23817618238176186,0.7618238176182381,0.04926606,0.11289517999999998,2005-2009
2404,3708,31698,24997,32826,0.11697898921067575,0.2114013502429175,0.7885986497570825,0.048257879999999996,0.0656856,2005-2009
2405,612,7040,5317,32827,0.08693181818181818,0.2447443181818182,0.7552556818181818,0.049206433333333334,0.11298023333333335,2005-2009
2406,5694,60897,45841,32828,0.09350214296270752,0.24723713811846237,0.7527628618815376,0.0333998,0.0851559,2005-2009
2407,3259,20211,13800,32829,0.16124882489733314,0.31720350304289746,0.6827964969571025,0.034444300000000004,0.06121448,2005-2009
2408,1814,9771,7060,32833,0.1856514174598301,0.27745368948930504,0.722546310510695,0.059274049999999995,0.09789220000000001,2005-2009
2409,9885,41797,23685,32835,0.23650022728903988,0.4333325358279302,0.5666674641720698,0.061772320000000006,0.07644535999999999,2005-2009
2410,1579,17961,11711,32836,0.08791269973832191,0.34797617059183783,0.6520238294081622,0.04840116666666666,0.14227273333333335,2005-2009
2411,6614,52620,37200,32837,0.1256936526035728,0.2930444697833523,0.7069555302166477,0.053402719999999994,0.05924614,2005-2009
2412,20596,47934,23519,32839,0.4296741352693287,0.5093461843367963,0.4906538156632036,0.10349612,0.10130758,2005-2009
2413,5829,24929,17874,32901,0.233824060331341,0.2830037305948895,0.7169962694051105,0.09522395,0.177864675,2005-2009
2414,230,13152,12077,32903,0.017487834549878345,0.0817366180048662,0.9182633819951338,0.06279224,0.11149973999999999,2005-2009
2415,1211,27564,24458,32904,0.043934116964156146,0.11268320998403714,0.8873167900159629,0.08484929999999999,0.18479484,2005-2009
2416,3968,22914,17270,32905,0.17316924151173954,0.2463122981583311,0.7536877018416689,0.05484245,0.07623312500000001,2005-2009
2417,7427,41335,31634,32907,0.17967823878069433,0.23469214951010042,0.7653078504898996,0.07706237499999999,0.17253272500000003,2005-2009
2418,2427,10789,7798,32908,0.2249513393270924,0.27722680507924735,0.7227731949207526,0.09210786666666666,0.17139143333333332,2005-2009
2419,6493,31351,22705,32909,0.2071066313674205,0.27578067685241303,0.724219323147587,0.09091362,0.19452464,2005-2009
2420,257,9891,9306,32920,0.025983217066019613,0.059144676979071886,0.9408553230209281,0.04781588,0.07027756,2005-2009
2421,5479,14723,8471,32922,0.37213883040141277,0.4246417170413639,0.5753582829586361,0.10631956666666666,0.12751513333333334,2005-2009
2422,3595,22902,18578,32926,0.1569731901144005,0.18880447122522048,0.8111955287747795,0.09042378,0.15071414,2005-2009
2423,1930,24441,21238,32927,0.07896567243566138,0.1310502843582505,0.8689497156417495,0.05644726,0.11667496,2005-2009
2424,124,13897,13431,32931,0.008922789091170757,0.03353241706843202,0.966467582931568,0.06314788,0.053546760000000006,2005-2009
2425,705,17948,16275,32934,0.0392801426342768,0.093213728549142,0.906786271450858,0.0659809,0.20755068000000004,2005-2009
2426,2770,39960,35452,32935,0.06931931931931933,0.11281281281281286,0.8871871871871871,0.04731858,0.07216138,2005-2009
2427,501,25512,23812,32937,0.019637817497648164,0.06663530887425528,0.9333646911257447,0.06373266,0.13039386,2005-2009
2428,2376,35093,30070,32940,0.06770581027555353,0.1431339583392699,0.8568660416607301,0.07149076000000001,0.21487478,2005-2009
2429,0,11185,10897,32951,0.0,0.025748770675011134,0.9742512293249889,0.0704846,0.0379747,2005-2009
2430,421,19612,18267,32952,0.02146644911278809,0.06858046094228021,0.9314195390577198,0.041302479999999996,0.05350948,2005-2009
2431,1825,23331,20064,32953,0.07822210792507822,0.14002828854313998,0.85997171145686,0.06813532,0.13274046,2005-2009
2432,5397,36845,29197,32955,0.14647849097570906,0.20757226217940017,0.7924277378205998,0.05521576,0.13328948000000002,2005-2009
2433,1750,26053,23678,32958,0.06717076728207884,0.09116032702567844,0.9088396729743216,0.06652208,0.11259606,2005-2009
2434,1853,20514,18241,32960,0.09032855610802379,0.11080237886321531,0.8891976211367847,0.06931152,0.09178752000000001,2005-2009
2435,4389,22466,17250,32962,0.19536188017448589,0.23217306151517847,0.7678269384848215,0.07428102,0.11205178,2005-2009
2436,161,14392,14033,32963,0.011186770428015564,0.02494441356309063,0.9750555864369094,0.10798210000000001,0.15338728,2005-2009
2437,419,15598,14919,32966,0.02686241825875112,0.04353122195153225,0.9564687780484677,0.0735648,0.08886062,2005-2009
2438,3855,19386,14709,32967,0.19885484370164036,0.24125657691117297,0.758743423088827,0.09347304000000001,0.18072635999999997,2005-2009
2439,698,14716,13483,32968,0.047431367219353086,0.08378635498776843,0.9162136450122316,0.0714659,0.16576127999999998,2005-2009
2440,107,8555,8341,32976,0.012507305669199298,0.02501461133839855,0.9749853886616014,0.05954795,0.0683957,2005-2009
2441,5678,16226,9896,33004,0.34993220756810056,0.3901146308393936,0.6098853691606064,0.0521427,0.08549865000000001,2005-2009
2442,7895,40327,30403,33009,0.19577454311007514,0.24608822873013114,0.7539117712698689,0.06871553999999999,0.05927618,2005-2009
2443,1552,74950,70782,33012,0.020707138092061376,0.0556104069379586,0.9443895930620414,0.07094225,0.1342857,2005-2009
2444,797,34377,32885,33013,0.02318410565203479,0.043401111208075216,0.9565988887919248,0.0223048,0.0625,2005-2009
2445,1431,40108,37409,33014,0.035678667597486786,0.06729330806821576,0.9327066919317842,0.03939395,0.057142849999999995,2005-2009
2446,8188,66808,55717,33015,0.122560172434439,0.16601305232906238,0.8339869476709376,0.04375615,0.0925156,2005-2009
2447,1711,48980,45633,33016,0.034932625561453656,0.06833401388321769,0.9316659861167823,0.0472495,0.038793850000000005,2005-2009
2448,1128,47315,44730,33018,0.023840219803444997,0.054633837049561484,0.9453661629504385,0.029784599999999998,0.06888886666666667,2005-2009
2449,178,14085,13509,33019,0.012637557685481008,0.04089456869009589,0.9591054313099041,0.07551748,0.10157078,2005-2009
2450,13148,42132,26110,33020,0.31206683755815057,0.38028102155131494,0.6197189784486851,0.09670158,0.10263902,2005-2009
2451,6902,47767,37509,33021,0.14449306006238616,0.2147507693595997,0.7852492306404003,0.04805430000000001,0.04582282,2005-2009
2452,38662,68105,24151,33023,0.5676822553410176,0.6453858013361721,0.35461419866382793,0.09199843999999999,0.16504996,2005-2009
2453,14462,71144,46511,33024,0.20327785899021703,0.34624142584054873,0.6537585741594513,0.05960592,0.11575736,2005-2009
